size,k,dimension,scann_time,fgc_time,count
4400000,10,5,355655.4112434387,15914.96229171753,5
4400000,10,10,459073.4450817108,114298.41780662537,5
4400000,40,3,398859.6761226654,3642.043113708496,5
4400000,40,5,430413.3470058441,28332.659006118774,5
4400000,40,10,594409.9621772766,241285.25686264044,5
4400000,100,3,427605.3535938263,3857.1677207946777,5
4400000,100,5,505850.7616519928,37934.157609939575,5
4400000,100,10,534252.2993087769,264987.26320266724,10
4450000,10,3,333264.4758224488,1761.9974613189695,1
4450000,10,5,363839.4601345062,15123.436689376835,5
4450000,10,10,467379.0147304535,116859.83920097354,5
4450000,40,3,401688.3783340454,3713.254690170288,5
4450000,40,5,447968.0485725403,28779.396772384644,5
4450000,40,10,542228.1663417816,245397.09401130676,5
4450000,100,3,433240.26346206665,3929.474115371704,5
4450000,100,5,526444.708108902,39715.30318260193,5
4450000,100,10,548358.7334156036,272132.94672966003,10
4500000,10,3,361258.7656974793,1800.8582592010498,1
4500000,10,5,370179.1641712189,15266.247510910034,5
4500000,10,10,478605.59272766113,119449.53727722168,5
4500000,40,3,418279.0992259979,3978.8973331451416,5
4500000,40,5,452478.080034256,30814.08977508545,5
4500000,40,10,553554.7676086426,252567.0108795166,5
4500000,100,3,445034.042596817,3976.58371925354,5
4500000,100,5,526105.584859848,39942.93999671936,5
4500000,100,10,556546.4906692505,276643.4621810913,10
4550000,10,5,375107.8736782074,15008.094787597656,5
4550000,10,10,486730.6528091432,122208.21714401242,5
4550000,40,3,423009.76037979126,3869.840383529663,5
4550000,40,5,458737.7767562866,29898.58078956604,5
4550000,40,10,563617.5153255463,273588.06252479553,5
4550000,100,3,449246.1302280426,4020.6806659698486,5
4550000,100,5,557337.5635147095,42474.838733673096,5
4550000,100,10,567753.4668445587,282108.7169647217,10
4600000,10,5,380839.7414684296,15359.047651290894,5
4600000,10,10,490616.4484024048,124394.43778991702,5
4600000,40,3,422448.3106136322,4035.6030464172354,5
4600000,40,5,463161.1578464508,30439.276695251465,5
4600000,40,10,572748.8677501678,258813.73262405396,5
4600000,100,3,458183.2101345062,4892.596483230591,5
4600000,100,5,555525.764465332,40907.4501991272,5
4600000,100,10,576220.2882766724,286005.77902793884,10
4650000,10,5,394398.0963230133,15980.134963989258,5
4650000,10,10,504476.7870903015,127140.6090259552,5
4650000,40,3,433068.01557540894,4188.8487339019775,5
4650000,40,5,475900.0136852263,31738.37637901306,5
4650000,40,10,580390.0694847107,266450.02007484436,5
4650000,100,3,464357.2108745575,4236.5241050720215,5
4650000,100,5,561248.7530708313,42629.255056381226,5
4650000,100,10,590030.8368206024,291941.606760025,10
4700000,10,5,393434.5467090607,17556.201934814453,5
4700000,10,10,501721.50230407726,129337.21876144406,5
4700000,40,3,434907.3395729065,4194.441318511963,5
4700000,40,5,484970.73888778687,32189.737796783447,5
4700000,40,10,596730.4961681366,270785.1252555847,5
4700000,100,3,473053.6913871765,4274.094581604004,5
4700000,100,5,561985.2828979492,43391.156911849976,5
4700000,100,10,602084.4333171844,299534.2321395874,10
4750000,10,5,400218.8522815704,16773.441076278687,5
4750000,10,10,507779.51979637146,132086.0664844513,5
4750000,40,3,437671.6289520265,4377.225399017334,5
4750000,40,5,486963.1462097168,32471.874713897705,5
4750000,40,10,625990.4067516327,277333.8210582733,5
4750000,100,3,477752.4354457855,4298.441171646118,5
4750000,100,5,586563.3409023285,44764.16277885437,5
4750000,100,10,605635.9295845032,304314.44907188416,10
4800000,10,5,404505.1944255829,17048.908710479736,5
4800000,10,10,516856.6267490387,134745.35751342773,5
4800000,40,3,442392.95649528503,4588.459491729736,5
4800000,40,5,489486.6421222687,34711.80868148804,5
4800000,40,10,612260.2951526642,279382.70807266235,5
4800000,100,3,491164.7455692291,5031.205177307129,5
4800000,100,5,593487.3826503754,45488.5528087616,5
4800000,100,10,620130.9108734131,310756.92892074585,10
4850000,10,5,413257.2226524353,17609.58456993103,5
4850000,10,10,524535.3789329529,137478.5270690918,5
4850000,40,3,460791.8906211853,4475.1386642456055,5
4850000,40,5,501197.4186897278,33811.06185913086,5
4850000,40,10,620785.4959964752,288281.7804813385,5
4850000,100,3,499581.8350315094,4570.810794830322,5
4850000,100,5,642192.8067207336,45468.512773513794,5
4850000,100,10,628665.4706001282,316888.0994319916,10
4900000,10,5,422162.584066391,17479.65121269226,5
4900000,10,10,517496.92821502686,140599.8935699463,5
4900000,40,3,471243.2963848114,4836.7908000946045,5
4900000,40,5,515122.5664615631,34044.15774345398,5
4900000,40,10,641103.2810211182,304312.4666213989,5
4900000,100,3,508371.28925323486,4857.161045074463,5
4900000,100,5,639582.2021961212,46688.820362091064,5
4900000,100,10,638779.6785831451,332310.3139400482,10
4950000,10,5,428639.52922821057,17489.06421661377,5
4950000,10,10,525105.2489280701,142803.4315109253,5
4950000,40,3,469412.9333496094,4602.886438369751,5
4950000,40,5,657155.9991836548,35278.28121185303,5
4950000,40,10,663226.978302002,314342.0686721802,5
4950000,100,3,522102.33068466187,4703.531503677368,5
4950000,100,5,606357.4657440186,47689.64409828186,5
4950000,100,10,657157.2842597961,332798.07806015015,10
5000000,10,3,428184.23104286194,2335.6056213378906,1
5000000,10,5,445221.1563587189,19243.97230148315,5
5000000,10,10,542903.8207530975,145348.70624542236,5
5000000,40,3,476236.28306388855,4832.057237625122,5
5000000,40,5,652110.1424694061,35597.410440444946,5
5000000,40,10,659339.0805721283,322571.31481170654,5
5000000,100,3,523003.8237571715,5114.150524139404,5
5000000,100,5,626001.4543533325,48563.72594833374,5
5000000,100,10,666865.5807971954,336132.25507736206,10
5050000,10,3,436172.5525856018,2267.387866973877,1
5050000,10,5,441373.12269210815,17868.284940719604,5
5050000,10,10,551943.131685257,148113.96646499634,5
5100000,10,3,447705.313205719,2306.660890579224,1
5100000,10,5,446493.07012557983,19195.258855819706,5
5100000,10,10,559200.8872032166,150921.8192100525,5
5150000,10,3,451793.3509349823,2487.663984298706,1
5150000,10,5,453224.72286224365,19392.94123649597,5
5150000,10,10,563781.0537815094,153588.77730369568,5
5200000,10,3,421221.00257873535,2534.017562866211,1
5200000,10,5,473054.6131134033,19049.697399139404,5
5200000,10,10,584763.2100582123,156603.00087928772,5
5250000,10,3,432853.9395332336,2584.3069553375244,1
5250000,10,5,470887.6898288727,19024.29890632629,5
5250000,10,10,579508.2235336304,159610.43214797974,5
5300000,10,3,433975.7521152496,2632.178544998169,1
5300000,10,5,480280.5845737457,19330.72113990784,5
5300000,10,10,575048.7549304962,162741.46699905396,5
5350000,10,3,447296.7901229858,2682.3670864105225,1
5350000,10,5,489341.6697978972,19564.37659263611,5
5350000,10,10,583270.1101303101,165791.11766815186,5
5400000,10,3,440132.9619884491,2731.6813468933105,1
5400000,10,5,497526.34716033936,19799.113988876343,5
5400000,10,10,603494.702577591,168120.13173103333,5
5450000,10,3,453004.3001174927,2781.681776046753,1
5450000,10,5,503849.1439819336,20972.586631774902,5
5450000,10,10,602141.6139602661,171289.79325294495,5
5500000,10,3,497151.4070034027,3813.345193862915,1
5500000,10,5,506113.4679317473,20351.465225219727,5
5500000,10,10,611524.7473716736,174044.63624954224,5
5550000,10,3,576825.781583786,5694.595813751221,1
5550000,10,5,522632.33637809753,20791.56255722046,5
5550000,10,10,622351.8314361572,177348.28209877014,5
5600000,10,3,579702.691078186,5621.1998462677,1
5600000,10,5,528897.3104953766,21216.58682823181,5
5600000,10,10,630292.4392223358,179977.10704803467,5
5650000,10,3,563962.8350734711,5718.716382980347,1
5650000,10,5,537838.4675979614,21449.594736099243,5
5650000,10,10,642794.8093414307,182978.9378643036,5
5700000,10,3,581544.0566539764,5771.961450576782,1
5700000,10,5,540753.121137619,22267.385005950928,5
5700000,10,10,651609.461069107,185852.36120224,5
5750000,10,3,594315.9096240997,5939.078569412231,1
5750000,10,5,550330.4100036621,22308.92586708069,5
5750000,10,10,671421.5662479401,189878.80444526672,5
5800000,10,3,602253.5111904144,6027.769088745117,1
5800000,10,5,557852.7100086212,25012.40873336792,5
5800000,10,10,662503.6799907684,192136.94024086,5
5850000,10,3,609968.7333106995,6120.132923126221,1
5850000,10,5,556392.6177024841,22784.390926361084,5
5850000,10,10,672677.6180267334,195410.03131866452,5
5900000,10,3,623403.3415317535,6234.151601791382,1
5900000,10,5,567703.307390213,23039.008140563965,5
5900000,10,10,683052.5681972504,198540.42196273804,5
5950000,10,3,615183.6259365082,6289.573907852173,1
5950000,10,5,581653.660774231,23534.25645828247,5
5950000,10,10,697962.2058868408,251286.0131263733,5
6000000,10,3,630689.2092227936,6459.774971008301,1
6000000,10,5,588412.8711223602,26033.594846725464,5
6000000,10,10,705433.8731765747,255805.92823028564,5
6050000,10,3,638399.8329639435,6540.641784667969,1
6050000,10,5,601290.3583049774,24348.58775138855,5
6050000,10,10,715716.151714325,259818.09282302856,5
6100000,10,3,644796.0877418518,6944.463014602661,1
6100000,10,5,607114.3536567688,24724.33590888977,5
6100000,10,10,749142.2538757324,211448.30632209772,5
6150000,10,3,648171.2362766266,6733.739614486694,1
6150000,10,5,611867.467880249,25952.31771469116,5
6150000,10,10,760924.1571426392,214673.8142967224,5
6200000,10,3,650920.2764034271,6875.494480133057,1
6200000,10,5,617526.4337062836,26775.577545166016,5
6200000,10,10,773345.7796573639,218101.27544403076,5
6250000,10,3,654477.2238731384,6992.01226234436,1
6250000,10,5,627118.1592941284,26265.148639678955,5
6250000,10,10,779885.1432800293,221484.10534858704,5
6300000,10,3,667993.8991069794,7073.570489883423,1
6300000,10,5,653106.0304641724,26147.098779678345,5
6300000,10,10,858724.081993103,224994.97485160828,5
6350000,10,3,685365.5607700348,7178.687810897827,1
6350000,10,5,663737.7078533173,26809.82756614685,5
6350000,10,10,836001.8079280853,227906.3560962677,5
6400000,10,3,694512.2666358948,7344.702959060669,1
6400000,10,5,651190.1662349701,26879.568338394165,5
6400000,10,10,850298.6388206482,231122.172832489,5
6450000,10,3,699154.714345932,7711.943864822388,1
6450000,10,5,660148.9078998566,28258.904457092285,5
6450000,10,10,850472.7363586426,234601.906299591,5
6500000,10,3,704139.5447254181,7478.334665298462,1
6500000,10,5,668581.7785263062,26727.676153182983,5
6500000,10,10,870782.9983234406,238536.6485118866,5
6550000,10,3,722066.2016868591,7635.125160217285,1
6550000,10,5,694028.2940864563,27630.732536315925,5
6550000,10,10,881500.2057552338,241626.6725063324,5
6600000,10,3,718548.8545894623,7838.874340057373,1
6600000,10,5,684350.2683639526,27491.093397140503,5
6600000,10,10,887600.6829738617,244810.15801429749,5
6650000,10,3,734133.0935955048,8214.797258377075,1
6650000,10,5,701329.5331001282,28044.99053955078,5
6650000,10,10,908382.7576637268,248114.98832702637,5
6700000,10,3,746101.979970932,8039.806604385376,1
6700000,10,5,713860.1853847504,28396.83485031128,5
6700000,10,10,906233.9200973513,251916.79000854492,5
6750000,10,3,757588.2229804993,8036.083221435547,1
6750000,10,5,739772.5014686584,28731.31227493286,5
6750000,10,10,919333.5237503052,255855.53169250488,5
6800000,10,3,754730.5021286011,8352.891206741333,1
6800000,10,5,748447.0942020416,28976.088762283325,5
6800000,10,10,928168.2782173154,259536.55171394348,5
6850000,10,3,755916.4185523987,8418.17021369934,1
6850000,10,5,757419.7673797607,29036.295890808105,5
6850000,10,10,949243.8170909882,262487.4837398529,5
6900000,10,3,775037.1499061584,8570.415258407593,1
6900000,10,5,749774.1668224335,29654.131174087524,5
6900000,10,10,952027.3382663729,266601.22656822205,5
6950000,10,3,783856.0683727264,8585.51549911499,1
6950000,10,5,755265.8848762512,30363.269329071045,5
6950000,10,10,970028.960943222,269888.0956172943,5
7000000,10,3,795013.8471126556,8710.464000701904,1
7000000,10,5,770317.0773983002,30548.47407341004,5
7000000,10,10,978550.3914356232,273314.0661716461,5
7050000,10,3,799311.7356300354,8972.12529182434,1
7050000,10,5,778906.8932533264,25793.34211349488,5
7050000,10,10,993494.1544532776,277008.5642337799,5
7100000,10,3,803315.0110244751,9112.086057662964,1
7100000,10,5,787529.6590328217,30215.88134765625,5
7100000,10,10,1002793.8177585602,281291.53537750244,5
7150000,10,3,810930.3729534149,9144.160270690918,1
7150000,10,5,794340.1584625244,30680.877447128296,5
7150000,10,10,1015609.941482544,284827.5988101959,5
7200000,10,3,822126.4855861664,9279.271364212036,1
7200000,10,5,805712.372303009,30983.6905002594,5
7200000,10,10,1031857.9580783844,288118.6316013336,5
7250000,10,3,827156.7957401276,9706.355810165403,1
7250000,10,5,812093.0562019348,31487.183809280403,5
7250000,10,10,1006590.0285243988,291624.1328716278,5
7300000,10,3,844004.6508312225,9549.773693084717,1
7300000,10,5,822816.8864250183,31644.681215286248,5
7300000,10,10,1023443.1812763214,296758.5804462433,5
7350000,10,3,851220.5805778503,9671.84352874756,1
7350000,10,5,835991.0178184509,33835.357666015625,5
7350000,10,10,1035941.4772987366,299634.73320007324,5
7400000,10,3,856037.4939441681,9711.626768112184,1
7400000,10,5,841078.3722400665,32453.59992980957,5
7400000,10,10,1041766.24751091,304195.65081596375,5
7450000,10,3,864178.2994270325,9959.218502044678,1
7450000,10,5,858439.6169185638,33230.88598251343,5
7450000,10,10,1057249.207019806,307804.68225479126,5
7500000,10,3,869543.904542923,10185.179471969604,5
7500000,10,5,865155.3254127502,34752.7220249176,5
7500000,10,10,1066746.5825080872,311889.68086242676,5
7550000,10,3,881364.6948337555,10157.753229141235,5
7550000,10,5,866383.4211826324,33335.66617965698,5
7550000,10,10,1077372.0228672028,314925.78983306885,5
7600000,10,3,892876.7309188843,10291.068077087402,5
7600000,10,5,881446.8464851379,34330.440521240234,5
7600000,10,10,1089547.5735664368,319406.4679145813,5
7650000,10,3,899083.2359790802,10403.662204742432,5
7650000,10,5,891745.7559108734,36019.18315887451,5
7650000,10,10,1110855.672121048,322862.6883029938,5
7700000,10,3,915103.2605171204,10604.142904281616,5
7700000,10,5,910115.3523921969,34165.815591812134,5
7700000,10,10,1114685.5235099792,359711.94314956665,5
7750000,10,3,916027.6019573212,10796.199321746826,5
7750000,10,5,921698.887348175,34937.68262863159,5
7750000,10,10,1133381.700515747,331819.74053382874,5
7800000,10,3,926529.2384624479,10726.750373840332,5
7800000,10,5,934214.7076129911,35245.81480026245,5
7800000,10,10,1141336.5325927734,336089.4498825073,5
7850000,10,3,941962.9962444303,11021.016597747805,5
7850000,10,5,937847.5947380066,35551.40948295593,5
7850000,10,10,1215250.596523285,339930.10354042053,5
7900000,10,3,943159.2655181882,11128.655433654783,5
7900000,10,5,940377.7425289154,36483.89101028442,5
7900000,10,10,1193342.8699970243,343066.8704509735,5
7950000,10,3,950289.3006801603,11749.40824508667,5
7950000,10,5,983700.1595497134,42651.19957923889,5
7950000,10,10,1202803.990840912,348626.05690956116,5
8000000,10,3,974958.1372737885,11382.014751434326,5
8000000,10,5,998082.2503566742,43383.27264785767,5
8000000,10,10,1218941.9116973877,352050.48966407776,5
8050000,10,3,973028.14245224,11551.17893218994,5
8050000,10,5,1009002.7768611908,44495.3920841217,5
8050000,10,10,1223689.348936081,356490.4100894928,5
8100000,10,3,976403.9580821993,11718.915700912476,5
8100000,10,5,1003851.5012264252,43428.795337677,5
8100000,10,10,1242467.5488471985,360174.71623420715,5
8150000,10,3,988875.4217624664,11886.972188949583,5
8150000,10,5,1032329.0958404539,46476.250886917114,5
8150000,10,10,1247133.4059238434,364679.2056560517,5
8200000,10,3,1003415.6544208529,11919.761419296265,5
8200000,10,5,1057483.1700325012,45070.738554000854,5
8200000,10,10,1269896.586418152,368845.8149433136,5
8250000,10,3,1005385.1971626282,12301.55897140503,5
8250000,10,5,1056365.520954132,45143.86582374573,5
8250000,10,10,1294390.9373283386,375767.67683029175,5
8300000,10,3,1003803.1103610992,12480.372190475464,5
8300000,10,5,1059888.9257907867,47186.914920806885,5
8300000,10,10,1302421.1795330048,380001.9936561585,5
8350000,10,3,1019990.2040958405,12449.77068901062,5
8350000,10,5,1108364.4280433657,46465.74139595032,5
8350000,10,10,1308465.505361557,383889.1286849976,5
8400000,10,3,1029363.5439872742,12856.266736984251,5
8400000,10,5,1089213.5922908783,46964.78033065796,5
8400000,10,10,1322472.2878932953,388931.5559864044,5
8450000,10,3,1043082.3888778689,12900.354623794556,5
8450000,10,5,1077135.1153850555,46914.14499282837,5
8450000,10,10,1339291.2447452543,393332.8218460083,5
8500000,10,3,1052284.6817970276,13017.125368118286,5
8500000,10,5,1091285.5343818665,50829.45919036865,5
8500000,10,10,1348800.1022338867,397354.0017604828,5
8550000,10,3,1065247.4944591522,13226.247787475586,5
8550000,10,5,1106442.9461956024,49791.71013832092,5
8550000,10,10,1366936.03682518,401826.4877796173,5
8600000,10,3,1072039.3064022064,13717.726945877075,5
8600000,10,5,1122415.821313858,49487.730503082275,5
8600000,10,10,1377335.3815078735,406178.89738082886,5
8650000,10,3,1087353.881597519,13754.602193832394,5
8650000,10,5,1123431.6091537476,51035.308837890625,5
8650000,10,10,1395365.1328086853,411093.01376342773,5
8700000,10,3,1081543.5144901276,14159.106492996216,5
8700000,10,5,1139663.3417606354,50715.61789512634,5
8700000,10,10,1407367.3009872437,415282.1650505066,5
8750000,10,3,1079399.0981578827,13691.389560699467,5
8750000,10,5,1151156.1386585236,51469.93923187256,5
8750000,10,10,1426867.5129413605,420435.742855072,5
8800000,10,3,1112033.1723690033,14165.14706611633,5
8800000,10,5,1163117.6660060885,54600.989818573,5
8800000,10,10,1439413.203954697,424338.8547897339,5
8850000,10,3,1127086.6515636444,14482.682228088383,5
8850000,10,5,1167907.517671585,52560.73880195618,5
8850000,10,10,1454152.864694595,701904.5135974884,5
8900000,10,3,1129152.6165008545,14775.354385375977,5
8900000,10,5,1197266.340494156,52702.04663276672,5
8900000,10,10,1462917.1051979065,731338.1202220917,5
8950000,10,3,1147888.1635665894,14446.979522705078,5
8950000,10,5,1194852.2527217865,53342.98300743103,5
8950000,10,10,1480733.8168621063,744957.0496082306,5
9000000,10,3,1143809.4222545624,14528.51915359497,5
9000000,10,5,1218372.427225113,53940.66596031189,5
9000000,10,10,1555678.678274155,749087.340593338,5
9050000,10,3,1178368.907213211,15558.03918838501,5
9050000,10,5,1232757.1473121643,53778.05399894714,5
9050000,10,10,1543875.71310997,753882.9290866852,5
9100000,10,3,1178322.1786022186,15001.559972763062,5
9100000,10,5,1249251.0113716123,54834.95569229126,5
9100000,10,10,1507246.700048447,452491.94860458374,5
9150000,10,3,1190505.3226947784,14983.961582183838,5
9150000,10,5,1258208.5967063904,55152.09412574768,5
9150000,10,10,1524896.5916633606,457828.8781642914,5
9200000,10,3,1128113.2154464722,15422.13225364685,5
9200000,10,5,1268486.144065857,55666.72325134277,5
9200000,10,10,1591184.2396259308,461884.3252658844,5
9250000,10,3,1102138.0059719086,15388.168096542358,5
9250000,10,5,1272485.1880073547,55831.46667480469,5
9250000,10,10,1580995.1171875,466635.28966903687,5
9300000,10,3,1120116.61028862,15575.15263557434,5
9300000,10,5,1284004.9788951874,56344.897508621216,5
9300000,10,10,1593688.5750293732,472031.3169956207,5
9350000,10,3,1142294.242620468,16683.242559432983,5
9350000,10,5,1305569.631576538,56668.40720176697,5
9350000,10,10,1612624.162197113,476603.5785675049,5
9400000,10,3,1143658.8287353516,15876.743078231812,5
9400000,10,5,1326623.2764720917,57090.9206867218,5
9400000,10,10,1632174.0658283234,481851.02438926697,5
9450000,10,3,1142205.586194992,16032.126426696774,5
9450000,10,5,1325166.0614013672,60513.80801200867,5
9450000,10,10,1630179.5308589935,486730.16476631176,5
9500000,10,3,1159596.5337753296,16339.704036712646,5
9500000,10,5,1319411.4785194397,58562.04795837402,5
9500000,10,10,1696891.5073871613,492036.43131256104,5
9550000,10,3,1177050.8813858032,16679.678201675415,5
9550000,10,5,1337364.7937774658,58989.627838134766,5
9550000,10,10,1673137.9630565643,496614.0239238739,5
9600000,10,3,1192088.8442993164,17144.203901290894,5
9600000,10,5,1363616.328954697,59343.610763549805,5
9600000,10,10,1689937.8306865692,501540.6720638275,5
9650000,10,3,1192549.294948578,16685.6107711792,5
9650000,10,5,1374935.802936554,59986.57774925232,5
9650000,10,10,1705861.121416092,506531.6753387451,5
9700000,10,3,1209901.0598659515,17475.472927093506,5
9700000,10,5,1392586.770772934,60439.34202194214,5
9700000,10,10,1705359.4901561737,511427.503824234,5
9750000,10,3,1196628.5934448242,17010.916471481323,5
9750000,10,5,1405524.9290466309,63609.70377922058,5
9750000,10,10,1740095.0984954834,516618.7102794647,5
9800000,10,3,1230629.7986507416,17450.39987564087,5
9800000,10,5,1431445.6651210785,61354.46619987488,5
9800000,10,10,1748314.1911029816,521473.1578826903,5
9850000,10,3,1207899.2342948914,17851.996421813965,5
9850000,10,5,1432613.2402420044,61669.45934295654,5
9850000,10,10,1776312.1659755711,526394.0110206604,5
9900000,10,3,1249006.8814754486,17791.49627685547,5
9900000,10,5,1449944.9391365051,62354.22921180725,5
9900000,10,10,1760067.5904750824,531555.2361011505,5
9950000,10,3,1261438.2615089417,17867.61164665222,5
9950000,10,5,1462334.774017334,62756.29186630249,5
9950000,10,10,1773884.666442871,536670.3989505768,5
10000000,10,3,1265916.6629314425,18530.05027770996,5
10000000,10,5,1464152.0414352417,63705.73329925537,5
10000000,10,10,1866020.3449726105,542022.5043296814,5
